train_size,replicate,batch_id,well_id,public_compound_id,control_name,sample_seed
8000,1,batch_1,42668,CPD_548023859323,endoxifen,21060916
8000,1,batch_1,43698,CPD_548023859323,endoxifen,21060916
8000,1,batch_1,44175,CPD_548023859323,endoxifen,21060916
8000,1,batch_1,44351,CPD_548023859323,endoxifen,21060916
8000,1,batch_1,44741,CPD_548023859323,endoxifen,21060916
8000,1,batch_1,45143,CPD_548023859323,endoxifen,21060916
8000,1,batch_1,45490,CPD_548023859323,endoxifen,21060916
8000,1,batch_1,46270,CPD_548023859323,endoxifen,21060916
8000,1,batch_1,47093,CPD_548023859323,endoxifen,21060916
8000,1,batch_1,466,CPD_056284183052,fexagratinib,21060916
8000,1,batch_1,930,CPD_056284183052,fexagratinib,21060916
8000,1,batch_1,2099,CPD_056284183052,fexagratinib,21060916
8000,1,batch_1,2232,CPD_056284183052,fexagratinib,21060916
8000,1,batch_1,2677,CPD_056284183052,fexagratinib,21060916
8000,1,batch_1,2743,CPD_056284183052,fexagratinib,21060916
8000,1,batch_1,2938,CPD_056284183052,fexagratinib,21060916
8000,1,batch_1,3241,CPD_056284183052,fexagratinib,21060916
8000,1,batch_1,3523,CPD_056284183052,fexagratinib,21060916
8000,1,batch_1,3549,CPD_056284183052,fexagratinib,21060916
8000,1,batch_1,3679,CPD_056284183052,fexagratinib,21060916
8000,1,batch_1,3874,CPD_056284183052,fexagratinib,21060916
8000,1,batch_1,3877,CPD_056284183052,fexagratinib,21060916
8000,1,batch_1,4212,CPD_056284183052,fexagratinib,21060916
8000,1,batch_1,4455,CPD_056284183052,fexagratinib,21060916
8000,1,batch_1,5203,CPD_056284183052,fexagratinib,21060916
8000,1,batch_1,5488,CPD_056284183052,fexagratinib,21060916
8000,1,batch_1,5673,CPD_056284183052,fexagratinib,21060916
8000,1,batch_1,5706,CPD_056284183052,fexagratinib,21060916
8000,1,batch_1,5721,CPD_056284183052,fexagratinib,21060916
8000,1,batch_1,6052,CPD_056284183052,fexagratinib,21060916
8000,1,batch_1,6171,CPD_056284183052,fexagratinib,21060916
8000,1,batch_1,6205,CPD_056284183052,fexagratinib,21060916
8000,1,batch_1,6276,CPD_056284183052,fexagratinib,21060916
8000,1,batch_1,6427,CPD_056284183052,fexagratinib,21060916
8000,1,batch_1,6487,CPD_056284183052,fexagratinib,21060916
8000,1,batch_1,6499,CPD_056284183052,fexagratinib,21060916
8000,1,batch_1,7122,CPD_056284183052,fexagratinib,21060916
8000,1,batch_1,7873,CPD_056284183052,fexagratinib,21060916
8000,1,batch_1,8002,CPD_056284183052,fexagratinib,21060916
8000,1,batch_1,8027,CPD_056284183052,fexagratinib,21060916
8000,1,batch_1,8411,CPD_056284183052,fexagratinib,21060916
8000,1,batch_1,8787,CPD_056284183052,fexagratinib,21060916
8000,1,batch_1,9394,CPD_056284183052,fexagratinib,21060916
8000,1,batch_1,9587,CPD_056284183052,fexagratinib,21060916
8000,1,batch_1,9950,CPD_056284183052,fexagratinib,21060916
8000,1,batch_1,9983,CPD_056284183052,fexagratinib,21060916
8000,1,batch_1,10288,CPD_056284183052,fexagratinib,21060916
8000,1,batch_1,10319,CPD_056284183052,fexagratinib,21060916
8000,1,batch_1,10374,CPD_056284183052,fexagratinib,21060916
8000,1,batch_1,10963,CPD_056284183052,fexagratinib,21060916
8000,1,batch_1,11405,CPD_056284183052,fexagratinib,21060916
8000,1,batch_1,11639,CPD_056284183052,fexagratinib,21060916
8000,1,batch_1,11804,CPD_056284183052,fexagratinib,21060916
8000,1,batch_1,11988,CPD_056284183052,fexagratinib,21060916
8000,1,batch_1,12283,CPD_056284183052,fexagratinib,21060916
8000,1,batch_1,12849,CPD_056284183052,fexagratinib,21060916
8000,1,batch_1,13102,CPD_056284183052,fexagratinib,21060916
8000,1,batch_1,13205,CPD_056284183052,fexagratinib,21060916
8000,1,batch_1,13555,CPD_056284183052,fexagratinib,21060916
8000,1,batch_1,13734,CPD_056284183052,fexagratinib,21060916
8000,1,batch_1,13760,CPD_056284183052,fexagratinib,21060916
8000,1,batch_1,13867,CPD_056284183052,fexagratinib,21060916
8000,1,batch_1,14008,CPD_056284183052,fexagratinib,21060916
8000,1,batch_1,14040,CPD_056284183052,fexagratinib,21060916
8000,1,batch_1,14068,CPD_056284183052,fexagratinib,21060916
8000,1,batch_1,14506,CPD_056284183052,fexagratinib,21060916
8000,1,batch_1,14583,CPD_056284183052,fexagratinib,21060916
8000,1,batch_1,14668,CPD_056284183052,fexagratinib,21060916
8000,1,batch_1,14714,CPD_056284183052,fexagratinib,21060916
8000,1,batch_1,14791,CPD_056284183052,fexagratinib,21060916
8000,1,batch_1,14823,CPD_056284183052,fexagratinib,21060916
8000,1,batch_1,14899,CPD_056284183052,fexagratinib,21060916
8000,1,batch_1,16247,CPD_056284183052,fexagratinib,21060916
8000,1,batch_1,16395,CPD_056284183052,fexagratinib,21060916
8000,1,batch_1,16565,CPD_056284183052,fexagratinib,21060916
8000,1,batch_1,16604,CPD_056284183052,fexagratinib,21060916
8000,1,batch_1,17296,CPD_056284183052,fexagratinib,21060916
8000,1,batch_1,17423,CPD_056284183052,fexagratinib,21060916
8000,1,batch_1,17514,CPD_056284183052,fexagratinib,21060916
8000,1,batch_1,17581,CPD_056284183052,fexagratinib,21060916
8000,1,batch_1,17889,CPD_056284183052,fexagratinib,21060916
8000,1,batch_1,17958,CPD_056284183052,fexagratinib,21060916
8000,1,batch_1,18233,CPD_056284183052,fexagratinib,21060916
8000,1,batch_1,18292,CPD_056284183052,fexagratinib,21060916
8000,1,batch_1,18710,CPD_056284183052,fexagratinib,21060916
8000,1,batch_1,19085,CPD_056284183052,fexagratinib,21060916
8000,1,batch_1,21596,CPD_056284183052,fexagratinib,21060916
8000,1,batch_1,21624,CPD_056284183052,fexagratinib,21060916
8000,1,batch_1,21659,CPD_056284183052,fexagratinib,21060916
8000,1,batch_1,21668,CPD_056284183052,fexagratinib,21060916
8000,1,batch_1,22021,CPD_056284183052,fexagratinib,21060916
8000,1,batch_1,22695,CPD_056284183052,fexagratinib,21060916
8000,1,batch_1,22961,CPD_056284183052,fexagratinib,21060916
8000,1,batch_1,23499,CPD_056284183052,fexagratinib,21060916
8000,1,batch_1,23714,CPD_056284183052,fexagratinib,21060916
8000,1,batch_1,23748,CPD_056284183052,fexagratinib,21060916
8000,1,batch_1,23915,CPD_056284183052,fexagratinib,21060916
8000,1,batch_1,23920,CPD_056284183052,fexagratinib,21060916
8000,1,batch_1,23999,CPD_056284183052,fexagratinib,21060916
8000,1,batch_1,24140,CPD_056284183052,fexagratinib,21060916
8000,1,batch_1,24211,CPD_056284183052,fexagratinib,21060916
8000,1,batch_1,24359,CPD_056284183052,fexagratinib,21060916
8000,1,batch_1,24769,CPD_056284183052,fexagratinib,21060916
8000,1,batch_1,25102,CPD_056284183052,fexagratinib,21060916
8000,1,batch_1,25180,CPD_056284183052,fexagratinib,21060916
8000,1,batch_1,25263,CPD_056284183052,fexagratinib,21060916
8000,1,batch_1,25391,CPD_056284183052,fexagratinib,21060916
8000,1,batch_1,25696,CPD_056284183052,fexagratinib,21060916
8000,1,batch_1,25921,CPD_056284183052,fexagratinib,21060916
8000,1,batch_1,26038,CPD_056284183052,fexagratinib,21060916
8000,1,batch_1,26133,CPD_056284183052,fexagratinib,21060916
8000,1,batch_1,26149,CPD_056284183052,fexagratinib,21060916
8000,1,batch_1,26356,CPD_056284183052,fexagratinib,21060916
8000,1,batch_1,26368,CPD_056284183052,fexagratinib,21060916
8000,1,batch_1,26381,CPD_056284183052,fexagratinib,21060916
8000,1,batch_1,26491,CPD_056284183052,fexagratinib,21060916
8000,1,batch_1,26670,CPD_056284183052,fexagratinib,21060916
8000,1,batch_1,27053,CPD_056284183052,fexagratinib,21060916
8000,1,batch_1,27158,CPD_056284183052,fexagratinib,21060916
8000,1,batch_1,27159,CPD_056284183052,fexagratinib,21060916
8000,1,batch_1,27504,CPD_056284183052,fexagratinib,21060916
8000,1,batch_1,27542,CPD_056284183052,fexagratinib,21060916
8000,1,batch_1,27860,CPD_056284183052,fexagratinib,21060916
8000,1,batch_1,27997,CPD_056284183052,fexagratinib,21060916
8000,1,batch_1,28081,CPD_056284183052,fexagratinib,21060916
8000,1,batch_1,28115,CPD_056284183052,fexagratinib,21060916
8000,1,batch_1,28179,CPD_056284183052,fexagratinib,21060916
8000,1,batch_1,28450,CPD_056284183052,fexagratinib,21060916
8000,1,batch_1,28777,CPD_056284183052,fexagratinib,21060916
8000,1,batch_1,29207,CPD_056284183052,fexagratinib,21060916
8000,1,batch_1,29856,CPD_056284183052,fexagratinib,21060916
8000,1,batch_1,29913,CPD_056284183052,fexagratinib,21060916
8000,1,batch_1,30221,CPD_056284183052,fexagratinib,21060916
8000,1,batch_1,30370,CPD_056284183052,fexagratinib,21060916
8000,1,batch_1,30572,CPD_056284183052,fexagratinib,21060916
8000,1,batch_1,30870,CPD_056284183052,fexagratinib,21060916
8000,1,batch_1,30937,CPD_056284183052,fexagratinib,21060916
8000,1,batch_1,31333,CPD_056284183052,fexagratinib,21060916
8000,1,batch_1,31732,CPD_056284183052,fexagratinib,21060916
8000,1,batch_1,31830,CPD_056284183052,fexagratinib,21060916
8000,1,batch_1,31866,CPD_056284183052,fexagratinib,21060916
8000,1,batch_1,32011,CPD_056284183052,fexagratinib,21060916
8000,1,batch_1,32206,CPD_056284183052,fexagratinib,21060916
8000,1,batch_1,33044,CPD_056284183052,fexagratinib,21060916
8000,1,batch_1,33201,CPD_056284183052,fexagratinib,21060916
8000,1,batch_1,33360,CPD_056284183052,fexagratinib,21060916
8000,1,batch_1,33487,CPD_056284183052,fexagratinib,21060916
8000,1,batch_1,34134,CPD_056284183052,fexagratinib,21060916
8000,1,batch_1,34239,CPD_056284183052,fexagratinib,21060916
8000,1,batch_1,34545,CPD_056284183052,fexagratinib,21060916
8000,1,batch_1,34579,CPD_056284183052,fexagratinib,21060916
8000,1,batch_1,35446,CPD_056284183052,fexagratinib,21060916
8000,1,batch_1,35504,CPD_056284183052,fexagratinib,21060916
8000,1,batch_1,35573,CPD_056284183052,fexagratinib,21060916
8000,1,batch_1,35589,CPD_056284183052,fexagratinib,21060916
8000,1,batch_1,35645,CPD_056284183052,fexagratinib,21060916
8000,1,batch_1,35724,CPD_056284183052,fexagratinib,21060916
8000,1,batch_1,35817,CPD_056284183052,fexagratinib,21060916
8000,1,batch_1,36054,CPD_056284183052,fexagratinib,21060916
8000,1,batch_1,36101,CPD_056284183052,fexagratinib,21060916
8000,1,batch_1,36107,CPD_056284183052,fexagratinib,21060916
8000,1,batch_1,36492,CPD_056284183052,fexagratinib,21060916
8000,1,batch_1,36642,CPD_056284183052,fexagratinib,21060916
8000,1,batch_1,36932,CPD_056284183052,fexagratinib,21060916
8000,1,batch_1,37050,CPD_056284183052,fexagratinib,21060916
8000,1,batch_1,37801,CPD_056284183052,fexagratinib,21060916
8000,1,batch_1,38141,CPD_056284183052,fexagratinib,21060916
8000,1,batch_1,38233,CPD_056284183052,fexagratinib,21060916
8000,1,batch_1,38441,CPD_056284183052,fexagratinib,21060916
8000,1,batch_1,39267,CPD_056284183052,fexagratinib,21060916
8000,1,batch_1,39332,CPD_056284183052,fexagratinib,21060916
8000,1,batch_1,39365,CPD_056284183052,fexagratinib,21060916
8000,1,batch_1,39668,CPD_056284183052,fexagratinib,21060916
8000,1,batch_1,40041,CPD_056284183052,fexagratinib,21060916
8000,1,batch_1,40826,CPD_056284183052,fexagratinib,21060916
8000,1,batch_1,41127,CPD_056284183052,fexagratinib,21060916
8000,1,batch_1,41341,CPD_056284183052,fexagratinib,21060916
8000,1,batch_1,41966,CPD_056284183052,fexagratinib,21060916
8000,1,batch_1,42042,CPD_056284183052,fexagratinib,21060916
8000,1,batch_1,42115,CPD_056284183052,fexagratinib,21060916
8000,1,batch_1,42277,CPD_056284183052,fexagratinib,21060916
8000,1,batch_1,42946,CPD_056284183052,fexagratinib,21060916
8000,1,batch_1,42953,CPD_056284183052,fexagratinib,21060916
8000,1,batch_1,43318,CPD_056284183052,fexagratinib,21060916
8000,1,batch_1,43334,CPD_056284183052,fexagratinib,21060916
8000,1,batch_1,43351,CPD_056284183052,fexagratinib,21060916
8000,1,batch_1,44239,CPD_056284183052,fexagratinib,21060916
8000,1,batch_1,44406,CPD_056284183052,fexagratinib,21060916
8000,1,batch_1,46469,CPD_056284183052,fexagratinib,21060916
8000,1,batch_1,46596,CPD_056284183052,fexagratinib,21060916
8000,1,batch_1,47221,CPD_056284183052,fexagratinib,21060916
8000,1,batch_1,47324,CPD_056284183052,fexagratinib,21060916
8000,1,batch_1,47644,CPD_056284183052,fexagratinib,21060916
8000,1,batch_1,415,CPD_167907273288,lapatinib,21060916
8000,1,batch_1,786,CPD_167907273288,lapatinib,21060916
8000,1,batch_1,918,CPD_167907273288,lapatinib,21060916
8000,1,batch_1,1468,CPD_167907273288,lapatinib,21060916
8000,1,batch_1,1514,CPD_167907273288,lapatinib,21060916
8000,1,batch_1,2648,CPD_167907273288,lapatinib,21060916
8000,1,batch_1,3288,CPD_167907273288,lapatinib,21060916
8000,1,batch_1,3792,CPD_167907273288,lapatinib,21060916
8000,1,batch_1,4483,CPD_167907273288,lapatinib,21060916
8000,1,batch_1,4692,CPD_167907273288,lapatinib,21060916
8000,1,batch_1,4932,CPD_167907273288,lapatinib,21060916
8000,1,batch_1,5227,CPD_167907273288,lapatinib,21060916
8000,1,batch_1,5323,CPD_167907273288,lapatinib,21060916
8000,1,batch_1,5414,CPD_167907273288,lapatinib,21060916
8000,1,batch_1,5772,CPD_167907273288,lapatinib,21060916
8000,1,batch_1,6149,CPD_167907273288,lapatinib,21060916
8000,1,batch_1,6717,CPD_167907273288,lapatinib,21060916
8000,1,batch_1,8260,CPD_167907273288,lapatinib,21060916
8000,1,batch_1,8603,CPD_167907273288,lapatinib,21060916
8000,1,batch_1,9072,CPD_167907273288,lapatinib,21060916
8000,1,batch_1,9163,CPD_167907273288,lapatinib,21060916
8000,1,batch_1,9593,CPD_167907273288,lapatinib,21060916
8000,1,batch_1,10123,CPD_167907273288,lapatinib,21060916
8000,1,batch_1,10246,CPD_167907273288,lapatinib,21060916
8000,1,batch_1,10586,CPD_167907273288,lapatinib,21060916
8000,1,batch_1,10867,CPD_167907273288,lapatinib,21060916
8000,1,batch_1,11455,CPD_167907273288,lapatinib,21060916
8000,1,batch_1,11470,CPD_167907273288,lapatinib,21060916
8000,1,batch_1,11483,CPD_167907273288,lapatinib,21060916
8000,1,batch_1,11564,CPD_167907273288,lapatinib,21060916
8000,1,batch_1,11953,CPD_167907273288,lapatinib,21060916
8000,1,batch_1,11967,CPD_167907273288,lapatinib,21060916
8000,1,batch_1,12805,CPD_167907273288,lapatinib,21060916
8000,1,batch_1,12848,CPD_167907273288,lapatinib,21060916
8000,1,batch_1,12883,CPD_167907273288,lapatinib,21060916
8000,1,batch_1,13357,CPD_167907273288,lapatinib,21060916
8000,1,batch_1,13380,CPD_167907273288,lapatinib,21060916
8000,1,batch_1,13481,CPD_167907273288,lapatinib,21060916
8000,1,batch_1,14178,CPD_167907273288,lapatinib,21060916
8000,1,batch_1,14322,CPD_167907273288,lapatinib,21060916
8000,1,batch_1,15294,CPD_167907273288,lapatinib,21060916
8000,1,batch_1,16229,CPD_167907273288,lapatinib,21060916
8000,1,batch_1,16362,CPD_167907273288,lapatinib,21060916
8000,1,batch_1,16582,CPD_167907273288,lapatinib,21060916
8000,1,batch_1,17000,CPD_167907273288,lapatinib,21060916
8000,1,batch_1,17091,CPD_167907273288,lapatinib,21060916
8000,1,batch_1,17174,CPD_167907273288,lapatinib,21060916
8000,1,batch_1,17209,CPD_167907273288,lapatinib,21060916
8000,1,batch_1,17238,CPD_167907273288,lapatinib,21060916
8000,1,batch_1,18145,CPD_167907273288,lapatinib,21060916
8000,1,batch_1,18185,CPD_167907273288,lapatinib,21060916
8000,1,batch_1,18415,CPD_167907273288,lapatinib,21060916
8000,1,batch_1,18586,CPD_167907273288,lapatinib,21060916
8000,1,batch_1,18619,CPD_167907273288,lapatinib,21060916
8000,1,batch_1,18761,CPD_167907273288,lapatinib,21060916
8000,1,batch_1,18886,CPD_167907273288,lapatinib,21060916
8000,1,batch_1,18967,CPD_167907273288,lapatinib,21060916
8000,1,batch_1,19517,CPD_167907273288,lapatinib,21060916
8000,1,batch_1,19576,CPD_167907273288,lapatinib,21060916
8000,1,batch_1,19768,CPD_167907273288,lapatinib,21060916
8000,1,batch_1,19999,CPD_167907273288,lapatinib,21060916
8000,1,batch_1,20270,CPD_167907273288,lapatinib,21060916
8000,1,batch_1,20314,CPD_167907273288,lapatinib,21060916
8000,1,batch_1,20679,CPD_167907273288,lapatinib,21060916
8000,1,batch_1,20682,CPD_167907273288,lapatinib,21060916
8000,1,batch_1,21077,CPD_167907273288,lapatinib,21060916
8000,1,batch_1,21185,CPD_167907273288,lapatinib,21060916
8000,1,batch_1,21204,CPD_167907273288,lapatinib,21060916
8000,1,batch_1,21221,CPD_167907273288,lapatinib,21060916
8000,1,batch_1,21226,CPD_167907273288,lapatinib,21060916
8000,1,batch_1,21477,CPD_167907273288,lapatinib,21060916
8000,1,batch_1,21754,CPD_167907273288,lapatinib,21060916
8000,1,batch_1,21941,CPD_167907273288,lapatinib,21060916
8000,1,batch_1,22611,CPD_167907273288,lapatinib,21060916
8000,1,batch_1,22791,CPD_167907273288,lapatinib,21060916
8000,1,batch_1,23175,CPD_167907273288,lapatinib,21060916
8000,1,batch_1,23401,CPD_167907273288,lapatinib,21060916
8000,1,batch_1,23589,CPD_167907273288,lapatinib,21060916
8000,1,batch_1,23659,CPD_167907273288,lapatinib,21060916
8000,1,batch_1,23854,CPD_167907273288,lapatinib,21060916
8000,1,batch_1,24096,CPD_167907273288,lapatinib,21060916
8000,1,batch_1,24227,CPD_167907273288,lapatinib,21060916
8000,1,batch_1,24366,CPD_167907273288,lapatinib,21060916
8000,1,batch_1,24780,CPD_167907273288,lapatinib,21060916
8000,1,batch_1,25293,CPD_167907273288,lapatinib,21060916
8000,1,batch_1,25623,CPD_167907273288,lapatinib,21060916
8000,1,batch_1,25838,CPD_167907273288,lapatinib,21060916
8000,1,batch_1,26017,CPD_167907273288,lapatinib,21060916
8000,1,batch_1,26141,CPD_167907273288,lapatinib,21060916
8000,1,batch_1,26278,CPD_167907273288,lapatinib,21060916
8000,1,batch_1,26386,CPD_167907273288,lapatinib,21060916
8000,1,batch_1,26442,CPD_167907273288,lapatinib,21060916
8000,1,batch_1,27107,CPD_167907273288,lapatinib,21060916
8000,1,batch_1,27616,CPD_167907273288,lapatinib,21060916
8000,1,batch_1,27705,CPD_167907273288,lapatinib,21060916
8000,1,batch_1,27969,CPD_167907273288,lapatinib,21060916
8000,1,batch_1,29094,CPD_167907273288,lapatinib,21060916
8000,1,batch_1,29429,CPD_167907273288,lapatinib,21060916
8000,1,batch_1,29850,CPD_167907273288,lapatinib,21060916
8000,1,batch_1,30630,CPD_167907273288,lapatinib,21060916
8000,1,batch_1,30640,CPD_167907273288,lapatinib,21060916
8000,1,batch_1,30642,CPD_167907273288,lapatinib,21060916
8000,1,batch_1,30726,CPD_167907273288,lapatinib,21060916
8000,1,batch_1,31558,CPD_167907273288,lapatinib,21060916
8000,1,batch_1,31619,CPD_167907273288,lapatinib,21060916
8000,1,batch_1,31623,CPD_167907273288,lapatinib,21060916
8000,1,batch_1,31997,CPD_167907273288,lapatinib,21060916
8000,1,batch_1,32673,CPD_167907273288,lapatinib,21060916
8000,1,batch_1,33064,CPD_167907273288,lapatinib,21060916
8000,1,batch_1,33066,CPD_167907273288,lapatinib,21060916
8000,1,batch_1,33074,CPD_167907273288,lapatinib,21060916
8000,1,batch_1,33093,CPD_167907273288,lapatinib,21060916
8000,1,batch_1,33236,CPD_167907273288,lapatinib,21060916
8000,1,batch_1,33366,CPD_167907273288,lapatinib,21060916
8000,1,batch_1,33472,CPD_167907273288,lapatinib,21060916
8000,1,batch_1,33891,CPD_167907273288,lapatinib,21060916
8000,1,batch_1,34235,CPD_167907273288,lapatinib,21060916
8000,1,batch_1,34306,CPD_167907273288,lapatinib,21060916
8000,1,batch_1,35081,CPD_167907273288,lapatinib,21060916
8000,1,batch_1,35157,CPD_167907273288,lapatinib,21060916
8000,1,batch_1,35251,CPD_167907273288,lapatinib,21060916
8000,1,batch_1,35422,CPD_167907273288,lapatinib,21060916
8000,1,batch_1,35855,CPD_167907273288,lapatinib,21060916
8000,1,batch_1,36178,CPD_167907273288,lapatinib,21060916
8000,1,batch_1,36320,CPD_167907273288,lapatinib,21060916
8000,1,batch_1,36452,CPD_167907273288,lapatinib,21060916
8000,1,batch_1,36496,CPD_167907273288,lapatinib,21060916
8000,1,batch_1,36523,CPD_167907273288,lapatinib,21060916
8000,1,batch_1,36669,CPD_167907273288,lapatinib,21060916
8000,1,batch_1,36933,CPD_167907273288,lapatinib,21060916
8000,1,batch_1,37241,CPD_167907273288,lapatinib,21060916
8000,1,batch_1,37406,CPD_167907273288,lapatinib,21060916
8000,1,batch_1,37446,CPD_167907273288,lapatinib,21060916
8000,1,batch_1,37661,CPD_167907273288,lapatinib,21060916
8000,1,batch_1,37993,CPD_167907273288,lapatinib,21060916
8000,1,batch_1,38289,CPD_167907273288,lapatinib,21060916
8000,1,batch_1,38622,CPD_167907273288,lapatinib,21060916
8000,1,batch_1,38723,CPD_167907273288,lapatinib,21060916
8000,1,batch_1,39451,CPD_167907273288,lapatinib,21060916
8000,1,batch_1,39467,CPD_167907273288,lapatinib,21060916
8000,1,batch_1,39898,CPD_167907273288,lapatinib,21060916
8000,1,batch_1,39942,CPD_167907273288,lapatinib,21060916
8000,1,batch_1,39949,CPD_167907273288,lapatinib,21060916
8000,1,batch_1,40010,CPD_167907273288,lapatinib,21060916
8000,1,batch_1,40063,CPD_167907273288,lapatinib,21060916
8000,1,batch_1,40215,CPD_167907273288,lapatinib,21060916
8000,1,batch_1,40499,CPD_167907273288,lapatinib,21060916
8000,1,batch_1,40818,CPD_167907273288,lapatinib,21060916
8000,1,batch_1,40890,CPD_167907273288,lapatinib,21060916
8000,1,batch_1,41059,CPD_167907273288,lapatinib,21060916
8000,1,batch_1,41167,CPD_167907273288,lapatinib,21060916
8000,1,batch_1,41170,CPD_167907273288,lapatinib,21060916
8000,1,batch_1,41413,CPD_167907273288,lapatinib,21060916
8000,1,batch_1,41762,CPD_167907273288,lapatinib,21060916
8000,1,batch_1,41788,CPD_167907273288,lapatinib,21060916
8000,1,batch_1,41819,CPD_167907273288,lapatinib,21060916
8000,1,batch_1,41849,CPD_167907273288,lapatinib,21060916
8000,1,batch_1,42981,CPD_167907273288,lapatinib,21060916
8000,1,batch_1,43005,CPD_167907273288,lapatinib,21060916
8000,1,batch_1,43112,CPD_167907273288,lapatinib,21060916
8000,1,batch_1,43770,CPD_167907273288,lapatinib,21060916
8000,1,batch_1,44055,CPD_167907273288,lapatinib,21060916
8000,1,batch_1,44825,CPD_167907273288,lapatinib,21060916
8000,1,batch_1,44931,CPD_167907273288,lapatinib,21060916
8000,1,batch_1,44971,CPD_167907273288,lapatinib,21060916
8000,1,batch_1,46826,CPD_167907273288,lapatinib,21060916
8000,1,batch_1,47424,CPD_167907273288,lapatinib,21060916
8000,1,batch_1,47514,CPD_167907273288,lapatinib,21060916
8000,1,batch_1,636,CPD_483004848109,momelotinib/CYT387,21060916
8000,1,batch_1,1039,CPD_483004848109,momelotinib/CYT387,21060916
8000,1,batch_1,1357,CPD_483004848109,momelotinib/CYT387,21060916
8000,1,batch_1,3150,CPD_483004848109,momelotinib/CYT387,21060916
8000,1,batch_1,3812,CPD_483004848109,momelotinib/CYT387,21060916
8000,1,batch_1,4031,CPD_483004848109,momelotinib/CYT387,21060916
8000,1,batch_1,5113,CPD_483004848109,momelotinib/CYT387,21060916
8000,1,batch_1,5187,CPD_483004848109,momelotinib/CYT387,21060916
8000,1,batch_1,5915,CPD_483004848109,momelotinib/CYT387,21060916
8000,1,batch_1,6771,CPD_483004848109,momelotinib/CYT387,21060916
8000,1,batch_1,6930,CPD_483004848109,momelotinib/CYT387,21060916
8000,1,batch_1,7040,CPD_483004848109,momelotinib/CYT387,21060916
8000,1,batch_1,7219,CPD_483004848109,momelotinib/CYT387,21060916
8000,1,batch_1,7498,CPD_483004848109,momelotinib/CYT387,21060916
8000,1,batch_1,8267,CPD_483004848109,momelotinib/CYT387,21060916
8000,1,batch_1,8308,CPD_483004848109,momelotinib/CYT387,21060916
8000,1,batch_1,8409,CPD_483004848109,momelotinib/CYT387,21060916
8000,1,batch_1,8620,CPD_483004848109,momelotinib/CYT387,21060916
8000,1,batch_1,8793,CPD_483004848109,momelotinib/CYT387,21060916
8000,1,batch_1,9100,CPD_483004848109,momelotinib/CYT387,21060916
8000,1,batch_1,9205,CPD_483004848109,momelotinib/CYT387,21060916
8000,1,batch_1,9577,CPD_483004848109,momelotinib/CYT387,21060916
8000,1,batch_1,10144,CPD_483004848109,momelotinib/CYT387,21060916
8000,1,batch_1,10346,CPD_483004848109,momelotinib/CYT387,21060916
8000,1,batch_1,10588,CPD_483004848109,momelotinib/CYT387,21060916
8000,1,batch_1,10777,CPD_483004848109,momelotinib/CYT387,21060916
8000,1,batch_1,10829,CPD_483004848109,momelotinib/CYT387,21060916
8000,1,batch_1,10886,CPD_483004848109,momelotinib/CYT387,21060916
8000,1,batch_1,10915,CPD_483004848109,momelotinib/CYT387,21060916
8000,1,batch_1,11465,CPD_483004848109,momelotinib/CYT387,21060916
8000,1,batch_1,11708,CPD_483004848109,momelotinib/CYT387,21060916
8000,1,batch_1,11900,CPD_483004848109,momelotinib/CYT387,21060916
8000,1,batch_1,12038,CPD_483004848109,momelotinib/CYT387,21060916
8000,1,batch_1,13190,CPD_483004848109,momelotinib/CYT387,21060916
8000,1,batch_1,13219,CPD_483004848109,momelotinib/CYT387,21060916
8000,1,batch_1,13441,CPD_483004848109,momelotinib/CYT387,21060916
8000,1,batch_1,13541,CPD_483004848109,momelotinib/CYT387,21060916
8000,1,batch_1,13739,CPD_483004848109,momelotinib/CYT387,21060916
8000,1,batch_1,13749,CPD_483004848109,momelotinib/CYT387,21060916
8000,1,batch_1,14083,CPD_483004848109,momelotinib/CYT387,21060916
8000,1,batch_1,14218,CPD_483004848109,momelotinib/CYT387,21060916
8000,1,batch_1,14265,CPD_483004848109,momelotinib/CYT387,21060916
8000,1,batch_1,14334,CPD_483004848109,momelotinib/CYT387,21060916
8000,1,batch_1,14398,CPD_483004848109,momelotinib/CYT387,21060916
8000,1,batch_1,15285,CPD_483004848109,momelotinib/CYT387,21060916
8000,1,batch_1,15360,CPD_483004848109,momelotinib/CYT387,21060916
8000,1,batch_1,15653,CPD_483004848109,momelotinib/CYT387,21060916
8000,1,batch_1,15916,CPD_483004848109,momelotinib/CYT387,21060916
8000,1,batch_1,15994,CPD_483004848109,momelotinib/CYT387,21060916
8000,1,batch_1,16351,CPD_483004848109,momelotinib/CYT387,21060916
8000,1,batch_1,16377,CPD_483004848109,momelotinib/CYT387,21060916
8000,1,batch_1,16446,CPD_483004848109,momelotinib/CYT387,21060916
8000,1,batch_1,16698,CPD_483004848109,momelotinib/CYT387,21060916
8000,1,batch_1,16793,CPD_483004848109,momelotinib/CYT387,21060916
8000,1,batch_1,16925,CPD_483004848109,momelotinib/CYT387,21060916
8000,1,batch_1,17140,CPD_483004848109,momelotinib/CYT387,21060916
8000,1,batch_1,17264,CPD_483004848109,momelotinib/CYT387,21060916
8000,1,batch_1,17301,CPD_483004848109,momelotinib/CYT387,21060916
8000,1,batch_1,17366,CPD_483004848109,momelotinib/CYT387,21060916
8000,1,batch_1,17640,CPD_483004848109,momelotinib/CYT387,21060916
